Id,Descripción,Localización,Enlace,Precio,Última Actualización,Timestamp_Scrapeo,Superficie Construida,Habitaciones,Baños,Antigüedad,Conservación,Superficie Útil,Tipo De Casa,CP,CP_encoded,Planta_11ª,Planta_12ª,Planta_13ª,Planta_14ª,Planta_15ª,Planta_16ª,Planta_17ª,Planta_1ª,Planta_2ª,Planta_3ª,Planta_4ª,Planta_5ª,Planta_6ª,Planta_7ª,Planta_8ª,Planta_9ª,Planta_Bajo,Planta_Entresuelo,Planta_Más de 20,Planta_No especificado,Planta_Principal,Planta_Semisótano,Planta_Sótano,cluster
194e4c27-cba7-4af7-b6e4-b82180b1b5aa,Piso en venta en El Serrallo,Cortes-Huertas (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-cortes_huertas28014-49186896779_100500/,0.016541353383458645,2024-11-05,2024-11-06 03:57:47.915395,0.11947791164658633,3,2,1,3,0.0982776089159068,5,28014,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
d543bc18-d7a5-4310-9b34-bb1410711f51,"Piso en venta en Calle de las Eras de Móstoles, 11",Núcleo Urbano (Villanueva de la Cañada),https://www.pisos.com/comprar/piso-villanueva_de_la_canada_nucleo_urbano-46710362911_514966/,0.013783258145363408,2024-09-27,2024-11-06 03:57:51.053005,0.04116465863453815,1,1,4,0,0.03546099290780142,5,28691,0.2841684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42af14cc-2616-4893-af47-edf2d7d11ea5,Piso en venta en Centro,Zona Noroeste (Torrejón de Ardoz),https://www.pisos.com/comprar/piso-zona_noroeste-48425656468_100500/,0.007909774436090226,2024-10-15,2024-11-06 03:57:54.120172,0.06927710843373494,1,1,6,3,0.14478648630522947,5,28850,0.1031578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78fe76f7-e4a7-41ba-a9c7-0f8dc421af6a,Piso en venta en Salamanca,Lista (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-lista_barrio28006-49213530100_100500/,0.045112781954887216,2024-11-05,2024-11-06 03:57:56.770892,0.14859437751004012,2,2,5,1,0.14478648630522947,5,28006,0.5368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9426fa37-fc8b-438d-9c28-7e4af7fec346,Casa pareada en venta en Calle de San Joaquín,Parque Europa-El Prado (Pinto),https://www.pisos.com/comprar/casa_pareada-parque_europa_el_prado-35008384571_995801/,0.02025062656641604,2024-04-12,2024-11-06 03:57:59.845380,0.3403614457831325,4,3,0,1,0.30293819655521786,0,28320,0.06421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
026ea0d6-275a-4c56-bc3d-c5ae275d3221,Piso en venta en Calle de Alberto Bosch,Jerónimos (Distrito Retiro. Madrid Capital),https://www.pisos.com/comprar/piso-jeronimos28014-40898400570_100500/,0.12531328320802004,2024-10-31,2024-11-06 03:58:02.505974,0.22690763052208832,3,3,6,2,0.14478648630522947,5,28007,0.328421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5b5e4670-4f5f-401a-96a4-f40a8e540921,Piso en venta en Lista,Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-45872960955_107700/,0.12531328320802004,2024-07-11,2024-11-06 03:58:05.592271,0.36546184738955817,10,2,5,3,0.2948328267477204,5,28006,0.5368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
6d4db351-5ceb-441b-81f5-d950c3c5bd58,Casa en venta en Marmol y Oxigeno,Zona Sureste (Torrejón de Ardoz),https://www.pisos.com/comprar/casa-zona_sureste-42515086405_100500/,0.019278195488721804,2024-08-08,2024-11-06 03:58:08.343890,0.40060240963855415,4,3,6,3,0.14478648630522947,0,28850,0.1031578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
511f6454-54f5-42f8-90d6-847fd446dc8a,Piso en venta en Calle de Lorenzo González,Ventas (Distrito Ciudad Lineal. Madrid Capital),https://www.pisos.com/comprar/piso-ventas28017-46733318065_100500/,0.009473684210526315,2024-11-04,2024-11-06 03:58:11.004208,0.05421686746987951,2,1,2,2,0.04964539007092199,5,28017,0.09048421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44285dcb-b953-4365-8cef-c41d4f629ed2,Apartamento en venta en El Cantizal,El Cantizal (Las Rozas de Madrid),https://www.pisos.com/comprar/apartamento-el_cantizal28232-49178622278_101800/,0.02556390977443609,2024-11-04,2024-11-06 03:58:14.297169,0.12751004016064255,3,2,6,3,0.14478648630522947,4,28231,0.28378947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dc44e3b0-1502-4320-ad5a-94536c6e1cf2,Piso en venta en Valdepastores - Las Encinas,Valdepastores-Pino Centinela-Las Encinas (Boadilla del Monte),https://www.pisos.com/comprar/piso-valdepastores_pino_centinela_las_encinas28669-48367173481_100500/,0.02952380952380952,2024-10-31,2024-11-06 03:58:16.949983,0.1255020080321285,3,2,0,3,0.14478648630522947,5,28660,0.45136842105263164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1c23b60b-fcb8-451e-9d8c-bcbc99a6d9cc,Piso en venta en El Bercial,El Bercial (Getafe),https://www.pisos.com/comprar/piso-getafe_el_bercial28907-45847590560_108500/,0.009523809523809523,2024-09-10,2024-11-06 03:58:20.028613,0.07028112449799197,3,1,6,3,0.06990881458966566,5,28901,0.09616842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0478879a-4dc1-4bb4-b976-570fec384b98,Piso en venta en Calle de San Pancracio,El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/comprar/piso-fuencarral_el_pardo_el_pardo28048-44191587040_528286/,0.020300751879699246,2024-11-05,2024-11-06 03:58:22.682739,0.09939759036144577,4,2,2,4,0.08510638297872342,5,28048,0.2947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0e5bf2aa-da9f-4ec3-8d11-bbae5197e482,Apartamento en venta en Goya,Goya (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/apartamento-goya28009-45018019204_101800/,0.17042606516290726,2024-08-13,2024-11-06 03:58:27.814917,0.3112449799196787,4,3,6,3,0.14478648630522947,4,28006,0.5368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
d63599c6-3b72-4f9a-afb5-206c0e8df287,Apartamento en venta en El Pardo,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/comprar/apartamento-penagrande28035-46699337387_103800/,0.06968917293233082,2024-10-23,2024-11-06 03:58:30.988030,0.2710843373493976,5,3,6,3,0.14478648630522947,4,28048,0.2947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c5d15f5d-dc54-450d-b29d-db17444c70c7,Piso en venta en Santa Eugenia,Santa Eugenia (Distrito Villa de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-villa_de_vallecas_santa_eugenia28031-46693582946_100200/,0.0105262656641604,2024-10-08,2024-11-06 03:58:34.132788,0.05622489959839357,2,No especificado,5,2,0.14478648630522947,5,28038,0.07157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
93dfcd53-8d17-492b-8100-be8c992ff9c9,Piso en venta en Calle de Miguel Ángel,Almagro (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-chamberi_almagro28046-47583898346_100500/,0.1137844611528822,2024-09-13,2024-11-06 03:58:36.707491,0.17570281124497988,3,4,6,2,0.14478648630522947,5,28010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7cae30ea-c4bf-442c-ae14-acc980768f51,Piso en venta en San Diego,San Diego (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-san_diego28053-43374651982_100200/,0.005263157894736842,2024-09-16,2024-11-06 03:58:39.792609,0.0321285140562249,1,No especificado,5,2,0.14478648630522947,5,28038,0.07157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
cd633c14-4ca0-45cd-bab4-128404818fa9,Apartamento en venta en Universidad-Malasaña,Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/apartamento-universidad_malasana28015-47548649673_101800/,0.06015037593984962,2024-09-16,2024-11-06 03:58:42.434739,0.16867469879518068,3,2,5,3,0.14478648630522947,4,28004,0.36378947368421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0f566f44-30e2-4b14-a195-1c11feb3a907,Chalet en venta en Santo Domingo,Ciudad Santo Domingo (Algete),https://www.pisos.com/comprar/chalet-ciudad_santo_domingo-48414694617_102100/,0.06892230576441102,2024-11-05,2024-11-06 03:58:45.525386,0.3875502008032128,6,7,6,3,0.14478648630522947,1,28110,0.20842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
8be63d5f-0193-4002-9c42-511641948871,Piso en venta en Vallehermoso,Vallehermoso (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-40048823290_100200/,0.03458646616541353,2024-10-14,2024-11-06 03:58:48.385577,0.09538152610441766,3,2,5,0,0.14478648630522947,5,28015,0.38947368421052636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61c028c9-a11e-490c-8c13-29eec66dd8dc,Piso en venta en Castellana,Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-945856909381506_109700/,0.09523809523809523,2024-11-04,2024-11-06 03:58:51.195110,0.16967871485943772,2,2,1,4,0.15602836879432624,5,28006,0.5368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2c3dc824-d7e4-4111-bdc2-c1627eebb18b,Piso en venta en Calle de Alfonso Martínez Conde,Abrantes (Distrito Carabanchel. Madrid Capital),https://www.pisos.com/comprar/piso-abrantes28025-47552015660_100200/,0.007769423558897243,2024-11-05,2024-11-06 03:58:54.330041,0.04116465863453815,2,1,5,2,0.14478648630522947,5,28025,0.08210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31842c97-82ec-4283-9a94-27edea890050,"Piso en venta en Calle Castelló, cerca de Calle Hermosilla",Recoletos (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-recoletos28001-48355000716_996542/,0.07268170426065163,2024-11-04,2024-11-06 03:58:56.984786,0.08433734939759036,2,2,5,4,0.08105369807497469,5,28001,0.7442105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
07f9567f-1361-47cd-81ea-78575f9090b5,Piso en venta en Zarzalejo,Zarzalejo (Arroyomolinos),https://www.pisos.com/comprar/piso-arroyomolinos_zarzalejo-45061384131_100200/,0.01488721804511278,2024-09-05,2024-11-06 03:59:00.059994,0.17168674698795178,3,2,6,4,0.14478648630522947,5,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51685ca6-0f1b-4ca0-bb37-1d11e30e9828,Casa unifamiliar en venta en Opañel,Opañel (Distrito Carabanchel. Madrid Capital),https://www.pisos.com/comprar/casa_unifamiliar-opanel28019-40003518208_100200/,0.04411027568922306,2024-02-23,2024-11-06 03:59:02.924196,0.30421686746987947,5,2,6,3,0.14478648630522947,0,28019,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33927fed-2f41-4266-9d9b-469ddf22711c,Casa pareada en venta en Valdilecha,Valdilecha,https://www.pisos.com/comprar/casa_pareada-valdilecha_centro_urbano-42519598544_101000/,0.012781954887218045,2024-10-17,2024-11-06 03:59:06.002204,0.2650602409638554,3,1,6,3,0.1529888551165147,0,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
958aba01-2fec-4d2e-9c7d-6c2016054e70,Piso en venta en Avanzada-La Cueva,Avanzada-La Cueva (Fuenlabrada),https://www.pisos.com/comprar/piso-avanzada_la_cueva28945-47544243227_100200/,0.008015037593984963,2024-11-05,2024-11-06 03:59:09.277002,0.09437751004016064,2,No especificado,2,2,0.14478648630522947,5,28940,0.0823157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
e610855b-3b0f-414b-a740-ee093b2efb6a,"Piso en venta en Paseo de María Lejarraga, 1",Sector III (Getafe),https://www.pisos.com/comprar/piso-getafe_sector_iii28905-48380088926_100500/,0.017794486215538845,2024-10-18,2024-11-06 03:59:12.042216,0.09437751004016064,3,2,0,2,0.0800405268490375,5,28901,0.09616842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
460cb497-6f64-4330-8a22-f2c08a1489e4,"Apartamento en venta en Calle de Juan Ramón Jiménez, 8",Hispanoamérica (Distrito Chamartín. Madrid Capital),https://www.pisos.com/comprar/apartamento-chamartin_hispanoamerica28036-5019538259_100100/,0.03258145363408521,2023-02-24,2024-11-06 03:59:15.126247,0.07329317269076305,1,1,6,3,0.14478648630522947,4,28036,0.43157894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
d2bb2514-764b-4087-8ae3-ea5ff533fc3c,"Piso en venta en Calle de Santa Engracia, cerca de Calle de José Abascal",Ríos Rosas (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-rios_rosas28003-47578816950_522706/,0.02481203007518797,2024-10-04,2024-11-06 03:59:17.769694,0.0642570281124498,2,1,5,0,0.05167173252279635,5,28015,0.38947368421052636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88fd0c78-992f-4d89-b240-ded44a223819,Casa adosada en venta en Sector B,Sector B (Boadilla del Monte),https://www.pisos.com/comprar/casa_adosada-sector_b28660-46728926048_100500/,0.03483709273182957,2024-11-04,2024-11-06 03:59:20.910774,0.24999999999999994,4,3,1,3,0.14478648630522947,0,28660,0.45136842105263164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
a30aa6a1-d62d-47f9-b728-5fced2c1e086,"Casa en venta en Álamo, El",El Álamo,https://www.pisos.com/comprar/casa-el_alamo_centro_urbano-44199911003_104700/,0.020045112781954887,2024-11-05,2024-11-06 03:59:24.111630,0.27610441767068267,6,3,2,2,0.27760891590678827,0,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
b28e8312-5492-4d7e-bcce-c04919c335b5,Apartamento en venta en Palacio,Palacio (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/apartamento-centro_palacio28013-43392940950_101800/,0.07493734335839598,2024-10-11,2024-11-06 03:59:26.683280,0.1977911646586345,3,2,5,3,0.14478648630522947,4,28013,0.30526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8747c093-5bbb-4cbf-b840-dc1bfc405509,"Piso en venta en Calle de Uceda, cerca de Calle de Juan Portas",Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-palomeras_bajas28053-36672273674_107000/,0.007468671679197994,2024-06-19,2024-11-06 03:59:29.764652,0.07630522088353413,1,1,6,3,0.14478648630522947,5,28018,0.05221052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
d17af1e5-356d-410a-95f4-0f24cf505065,Finca rústica en venta en Calle Real,Lozoyuela (Lozoyuela-Navas-Sieteiglesias),https://www.pisos.com/comprar/finca_rustica-lozoyuela-48366840561_100500/,0.012280701754385965,2024-10-26,2024-11-06 03:59:32.516544,0.1325301204819277,6,2,6,3,0.14478648630522947,4,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
a27028c0-ac86-4ef8-9714-4c0ab706be63,Apartamento en venta en Pinar del Rey,Pinar del Rey (Distrito Hortaleza. Madrid Capital),https://www.pisos.com/comprar/apartamento-pinar_del_rey28033-48344153093_101800/,0.02080200501253133,2024-10-15,2024-11-06 03:59:35.600744,0.09738955823293172,2,1,6,3,0.14478648630522947,4,28033,0.2715684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
484c11aa-62c4-4fbd-ac3b-6b4f14d53a89,Piso en venta en Centro,Torres de la Alameda,https://www.pisos.com/comprar/piso-torres_de_la_alameda_centro_urbano-47574764298_100500/,0.014912280701754385,2024-09-10,2024-11-06 03:59:38.459182,0.1295180722891566,4,2,5,3,0.0861195542046606,5,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34a0823a-12e2-4b47-806b-fa812ef9e506,Piso en venta en Salamanca,Fuente del Berro (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-fuente_del_berro28028-47590883991_108900/,0.019799498746867168,2024-11-05,2024-11-06 03:59:41.425492,0.08634538152610441,1,1,6,3,0.14478648630522947,5,28006,0.5368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
48b0d247-e06b-4628-bb1e-bcbb37a785b3,Casa en venta en Fuente Santa,Fuente Santa (Colmenar Viejo),https://www.pisos.com/comprar/casa-colmenar_viejo_fuente_santa-40910245993_101800/,0.03383458646616541,2024-05-21,2024-11-06 03:59:44.509942,0.34136546184738953,4,3,6,3,0.14478648630522947,0,28770,0.15389473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
ff1d48c4-a52d-4382-beea-889e9bb6fd58,Piso en venta en Sur-Este,Sur-Este (Móstoles),https://www.pisos.com/comprar/piso-sur_este28936-47510643140_101000/,0.014030075187969924,2024-10-17,2024-11-06 03:59:47.161597,0.08433734939759036,3,2,6,3,0.14478648630522947,5,28931,0.07789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
405b9a66-9fff-43fb-9583-e4fff9aa24e8,Chalet en venta en Mojadillas - Parque de las Infantas - El Paraiso,Valdemorillo,https://www.pisos.com/comprar/chalet-valdemorillo_centro_urbano-42593794529_107700/,0.07769423558897243,2024-10-23,2024-11-06 03:59:50.247168,0.32128514056224894,5,4,0,3,0.3242147922998987,1,28210,0.25263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
7eb985c5-0a23-4487-bb43-7af3d98f2462,Finca rústica en venta en Ribatejada,Ribatejada,https://www.pisos.com/comprar/finca_rustica-ribatejada_centro_urbano-41743454097_106700/,0.030576441102756893,2024-11-04,2024-11-06 03:59:52.903562,0.0002008032128514056,No especificado,No especificado,6,3,0.0,4,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
e93a446e-3ffc-446f-bef5-6a97de59f03b,Piso en venta en Universidad-Malasaña,Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-universidad_malasana28015-39222939796_108900/,0.040050125313283204,2024-10-22,2024-11-06 03:59:56.084731,0.09638554216867469,2,2,1,3,0.07396149949341439,5,28004,0.36378947368421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ca792004-6276-43d2-ab21-29c136a2de0f,Piso en venta en Calle del Barquillo,Justicia-Chueca (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-justicia_chueca28004-40843360335_100500/,0.18045112781954886,2024-11-03,2024-11-06 03:59:59.253490,0.32128514056224894,4,3,6,2,0.14478648630522947,5,28004,0.36378947368421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
f4132a23-0a06-45d2-b691-4fe6994722f0,Chalet en venta en Calle Río Júcar,Valdemorillo,https://www.pisos.com/comprar/chalet-valdemorillo_centro_urbano-47557544105_100500/,0.03132832080200501,2024-10-18,2024-11-06 04:00:01.911036,0.3724899598393574,4,3,2,3,0.30293819655521786,1,28210,0.25263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1a57d047-5805-46a2-be8a-cac95b924677,Casa adosada en venta en Buitrago de Lozoya,Buitrago del Lozoya,https://www.pisos.com/comprar/casa_adosada-buitrago_del_lozoya_centro_urbano-48333940513_100500/,0.009022556390977442,2024-10-31,2024-11-06 04:00:05.090233,0.360441767068273,8,4,2,3,0.353596757852077,0,0,0.09894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
b3d00547-3770-4056-ba44-91cabf439c63,Piso en venta en Paseo de la Virgen del Puerto,Imperial (Distrito Arganzuela. Madrid Capital),https://www.pisos.com/comprar/piso-imperial28005-27502942486_512906/,0.03107769423558897,2024-04-10,2024-11-06 04:00:07.946326,0.12449799196787147,3,2,6,2,0.12563323201621074,5,28045,0.17389473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5c2023b3-2f04-4d8e-bdbc-1ca6ade795de,Piso en venta en Trafalgar,Trafalgar (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-trafalgar28010-93358469520_149200/,0.07719298245614034,2024-10-31,2024-11-06 04:00:11.107798,0.3303212851405622,7,3,2,1,0.2806484295845998,5,28015,0.38947368421052636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
63b0490b-454e-4355-b9fa-e617e3d0ddd2,Apartamento en venta en Parque Oeste-Fuente Cisneros-Campodón,Parque Oeste-Fuente Cisneros-Campodón (Alcorcón),https://www.pisos.com/comprar/apartamento-parque_oeste_fuente_cisneros_campodon-38367977570_101800/,0.020050125313283207,2024-05-21,2024-11-06 04:00:14.311812,0.1475903614457831,3,2,6,3,0.14478648630522947,4,28921,0.0863157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
