id,Descripción,Localización,Enlace,Precio,Última Actualización,Tipo de operación,timestamp_scrapeo,Superficie construida,Habitaciones,Baños,Antigüedad,Conservación,Superficie útil,Tipo de Casa,codigo_postal,codigo_postal_encoded,Planta_2ª,Planta_3ª,Planta_4ª,Planta_5ª,Planta_6ª,Planta_7ª,Planta_8 o más,Planta_Bajo,Planta_Entresuelo,Planta_No especificado,Planta_Principal,cluster
d5c4c62a-f422-430a-bb28-ffd2003bde80,Casa adosada en alquiler en Sector B,Sector B (Boadilla del Monte),https://www.pisos.com/alquilar/casa_adosada-sector_b28660-44200537282_100200/,3600.0,2024-10-21,Alquiler,2024-11-04 11:42:25.912524,448.0,5.0,2.0,4,2,90.0,0,28660,3642.368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4447b365-9ad9-40e7-8a57-8019611cf4ce,Piso en alquiler en Calle de Vista Alegre,Somosaguas-Húmera-Los Ángeles (Pozuelo de Alarcón),https://www.pisos.com/alquilar/piso-somosaguas_humera_los_angeles-47519129575_280500/,1450.0,2024-11-04,Alquiler,2024-11-04 11:42:34.398206,69.0,1.0,1.0,4,2,48.0,5,28223,4015.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2cd188dc-43db-4bb8-87ea-15e72ec27b60,Casa unifamiliar en alquiler en Calle XIX,Las Matas-Los Peñascales (Las Rozas de Madrid),https://www.pisos.com/alquilar/casa_unifamiliar-las_matas_los_penascales-29189878080_280500/,4000.0,2024-11-04,Alquiler,2024-11-04 11:42:40.242927,600.0,6.0,7.0,3,2,600.0,0,28231,2672.733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1ccbb1b1-7a79-4c70-85f2-354dc10b354a,Piso en alquiler en Zona Avenida de Europa,Zona Avenida de Europa (Pozuelo de Alarcón),https://www.pisos.com/alquilar/piso-zona_avenida_de_europa28224-45068829832_101800/,1400.0,2024-11-04,Alquiler,2024-11-04 11:42:45.825335,65.0,1.0,1.0,6,3,90.0,5,28223,4015.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18c4c00d-98f9-40dd-be9e-3a012b63d9b1,Chalet en alquiler en Núcleo Urbano,Núcleo Urbano (Villanueva de la Cañada),https://www.pisos.com/alquilar/chalet-villanueva_de_la_canada_nucleo_urbano-47526249359_101800/,2700.0,2024-10-28,Alquiler,2024-11-04 11:42:51.662813,329.0,5.0,3.0,1,3,90.0,1,28691,1616.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
c5e2e339-8074-4e52-91a0-aaf024043a22,Piso en alquiler en Calle del Alcalde Sáinz de Baranda,Niño Jesús (Distrito Retiro. Madrid Capital),https://www.pisos.com/alquilar/piso-nino_jesus28009-48340361660_100500/,1350.0,2024-11-04,Alquiler,2024-11-04 11:42:57.692391,45.0,1.0,1.0,6,2,90.0,5,28007,3693.181818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
f378bd3f-faea-45e4-b0de-b0d3c37f5081,"Estudio en alquiler en Calle de Pollensa, 5",Parque Empresarial (Las Rozas de Madrid),https://www.pisos.com/alquilar/estudio-parque_empresarial28290-45008053320_101800/,1147.0,2024-07-03,Alquiler,2024-11-04 11:43:04.347309,50.0,2.0,1.0,6,3,90.0,3,28231,2672.733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6d8be38c-f83a-4aeb-a831-ea9036acaaf9,Chalet unifamiliar en alquiler en Castillo-Campodón,Castillo-Campodón (Villaviciosa de Odón),https://www.pisos.com/alquilar/chalet_unifamiliar-castillo_campodon-47560668046_990706/,7000.0,2024-10-21,Alquiler,2024-11-04 11:43:11.558318,554.0,4.0,6.0,0,2,500.0,1,28670,2847.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40928498-bb4a-448a-b745-58be88bd6e50,Piso en alquiler en Prado de Somosaguas,Prado de Somosaguas (Pozuelo de Alarcón),https://www.pisos.com/alquilar/piso-prado_de_somosaguas-48382784785_500635/,2200.0,2024-10-21,Alquiler,2024-11-04 11:43:19.675838,175.0,4.0,2.0,3,3,150.0,5,28223,4015.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3c80395d-3c88-4dbb-80a2-a0d433900fe7,Piso en alquiler en Calle de Felipe IV,Jerónimos (Distrito Retiro. Madrid Capital),https://www.pisos.com/alquilar/piso-jeronimos28014-45878527963_440000/,3750.0,2024-10-31,Alquiler,2024-11-04 11:43:26.056606,107.0,3.0,2.0,5,4,89.0,5,28007,3693.181818181818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aa655a39-1282-4f26-a5dc-2978f5c353a9,"Ático en alquiler en Paseo de la Tierra de Melide, 30",Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/alquilar/atico-fuencarral_el_pardo_las_tablas28050-48426361500_100500/,3500.0,2024-11-04,Alquiler,2024-11-04 11:43:34.415869,350.0,4.0,4.0,4,2,280.0,4,28050,1704.5833333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1cdc1449-58b4-4a2c-b397-f0cb4de684b6,Piso en alquiler en Avenida de Europa,Zona Avenida de Europa (Pozuelo de Alarcón),https://www.pisos.com/alquilar/piso-zona_avenida_de_europa28224-48354320473_500635/,2300.0,2024-10-25,Alquiler,2024-11-04 11:43:40.460753,157.0,4.0,3.0,1,2,150.0,5,28223,4015.3125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9fa54e2a-7962-41fc-8b85-348fca0a4d1c,Ático en alquiler en Calle de Felipe IV,Jerónimos (Distrito Retiro. Madrid Capital),https://www.pisos.com/alquilar/atico-jeronimos28014-45882710017_440000/,4500.0,2024-10-31,Alquiler,2024-11-04 11:43:47.728484,133.0,3.0,2.0,5,4,130.0,4,28007,3693.181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
e0999c2a-017b-457f-9818-0657f032bf56,Piso en alquiler en Calle de Irún,Casa de Campo (Distrito Moncloa-Aravaca. Madrid Capital),https://www.pisos.com/alquilar/piso-casa_de_campo28008-46681637255_100500/,3000.0,2024-11-04,Alquiler,2024-11-04 11:43:55.720206,85.0,2.0,2.0,6,2,90.0,5,28008,2412.088888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
a6e671af-51c8-47aa-b143-f252fb5da856,Piso en alquiler en Calle de Alfonso XII,Jerónimos (Distrito Retiro. Madrid Capital),https://www.pisos.com/alquilar/piso-jeronimos28014-45027368929_101800/,11000.0,2024-11-04,Alquiler,2024-11-04 11:44:02.247241,390.0,3.0,4.0,5,2,90.0,5,28007,3693.181818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
b62a1f96-85a3-4403-97e6-286c20f70583,Piso en alquiler en Aravaca,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),https://www.pisos.com/alquilar/piso-moncloa_aravaca_aravaca28023-45072351463_101800/,1500.0,2024-11-04,Alquiler,2024-11-04 11:44:09.920302,90.0,2.0,1.0,6,3,90.0,5,28008,2412.088888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
df493e88-86ab-4bb8-8ab0-0ddd1e429825,Piso en alquiler en Calle del Cerrillo,Bustarviejo,https://www.pisos.com/alquilar/piso-bustarviejo_centro_urbano-48414483409_101000/,720.0,2024-11-04,Alquiler,2024-11-04 11:44:16.181147,86.0,2.0,2.0,6,3,90.0,5,28720,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
de06b094-ba4b-4597-aa71-5ce35aa47a7a,Piso en alquiler en Calle de la Piña,Buenavista (Distrito Carabanchel. Madrid Capital),https://www.pisos.com/alquilar/piso-carabanchel_buenavista28044-47532300472_996848/,1075.0,2024-10-10,Alquiler,2024-11-04 11:44:22.683342,62.0,1.0,1.0,1,2,50.0,5,28025,1165.6976744186047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
d8006b57-8e9d-4653-998c-c5108652e27e,Piso en alquiler en Valdemarín,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),https://www.pisos.com/alquilar/piso-valdemarin-45072478244_101800/,2200.0,2024-11-04,Alquiler,2024-11-04 11:44:48.095082,70.0,2.0,2.0,1,3,90.0,5,28008,2412.088888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
003207df-5d9c-4641-b751-8c3c7290eb8e,Piso en alquiler en Avenida de América,Prosperidad (Distrito Chamartín. Madrid Capital),https://www.pisos.com/alquilar/piso-chamartin_prosperidad28002-45891547824_500635/,2500.0,2024-10-21,Alquiler,2024-11-04 11:44:54.796300,95.0,2.0,2.0,6,4,90.0,5,28002,3040.086206896552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f6ebf04b-2994-425c-bd9b-2debb072f698,"Piso en alquiler en Avenida Arribes del Duero, 14",Arroyos y Tempranales (San Sebastián de los Reyes),https://www.pisos.com/alquilar/piso-arroyos_y_tempranales28701-4933088414_109700/,1284.0,2024-10-21,Alquiler,2024-11-04 11:45:02.619993,85.0,3.0,2.0,6,0,90.0,5,28701,2099.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8191b8b3-0512-4e66-9a61-db753fb3c38f,Piso en alquiler en Calle Jorge Juan,Goya (Distrito Salamanca. Madrid Capital),https://www.pisos.com/alquilar/piso-goya28009-48395257071_100500/,3500.0,2024-11-04,Alquiler,2024-11-04 11:45:09.945281,207.0,5.0,3.0,5,2,90.0,5,28006,3701.586021505376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7975d680-6900-4efe-8fd8-17927352f496,Piso en alquiler en El Viso,El Viso (Distrito Chamartín. Madrid Capital),https://www.pisos.com/alquilar/piso-chamartin_el_viso28002-46675810947_100200/,2400.0,2024-10-08,Alquiler,2024-11-04 11:45:16.379678,101.0,2.0,2.0,5,0,90.0,5,28002,3040.086206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6d3fdec7-81de-4a04-92b7-50443f338996,"Piso en alquiler en Calle de José Ortega y Gasset, cerca de Calle de Núñez de Balboa",Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/alquilar/piso-salamanca_castellana28006-22519420975_996542/,12000.0,2024-11-04,Alquiler,2024-11-04 11:45:22.816493,400.0,4.0,5.0,0,4,390.0,5,28006,3701.586021505376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7d41bb21-ad8d-45a4-beb6-c6e44f6ebb5b,Apartamento en alquiler en Calle Puerto de Maspalomas,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/alquilar/apartamento-pilar28029-48397352748_101000/,875.0,2024-10-30,Alquiler,2024-11-04 11:45:28.889398,47.0,1.0,1.0,6,3,43.0,4,28048,1685.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4602cd22-aa5c-4017-88ff-8c7ca2511750,"Piso en alquiler en Calle Ginos, Número 2",Puerto de Navacerrada (Cercedilla),https://www.pisos.com/alquilar/piso-puerto_de_navacerrada-8350902629_994129/,600.0,2024-10-21,Alquiler,2024-11-04 11:45:36.179826,66.0,1.0,1.0,2,2,56.0,5,28470,1160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3d9c240c-9a7f-4e97-b5bb-08de0d1e9af0,Apartamento en alquiler en Calle Álvarez de Baena,El Viso (Distrito Chamartín. Madrid Capital),https://www.pisos.com/alquilar/apartamento-chamartin_el_viso28006-46726152745_996542/,2000.0,2024-11-04,Alquiler,2024-11-04 11:45:42.083973,70.0,1.0,1.0,5,4,68.0,4,28002,3040.086206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
a45cfdd6-090f-4cdf-ad78-0aec4cf3743b,"Ático en alquiler en Cuesta del Cerro, cerca de Camino Nuevo",El Soto de la Moraleja (La Moraleja),https://www.pisos.com/alquilar/atico-alcobendas_el_soto-94257249474_996542/,4200.0,2024-11-04,Alquiler,2024-11-04 11:45:48.130839,254.0,3.0,4.0,0,4,220.0,4,28109,4487.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f28c0179-07a1-423b-bd07-a267d26cce6f,Piso en alquiler en Calle de Espronceda,Ríos Rosas (Distrito Chamberí. Madrid Capital),https://www.pisos.com/alquilar/piso-rios_rosas28003-47571718224_104700/,1900.0,2024-10-25,Alquiler,2024-11-04 11:45:55.337213,69.0,3.0,2.0,5,2,55.0,5,28015,3018.4028776978416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6679ae31-bc1a-431c-999b-66c82cc8b63a,"Piso en alquiler en Calle de Fernán González, cerca de Calle del Doce de Octubre",Niño Jesús (Distrito Retiro. Madrid Capital),https://www.pisos.com/alquilar/piso-nino_jesus28009-42589943480_100500/,3185.0,2024-08-19,Alquiler,2024-11-04 11:46:01.765397,80.0,3.0,2.0,6,2,90.0,5,28007,3693.181818181818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
24ce9b41-cc69-4abd-ae91-71cf3eb019a3,Ático en alquiler en Calle Libertad,La Navata (Galapagar),https://www.pisos.com/alquilar/atico-galapagar_la_navata28420-43338541420_100500/,1600.0,2024-11-04,Alquiler,2024-11-04 11:46:07.881833,90.0,3.0,1.0,4,2,87.0,4,28260,1699.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b5e1a5d1-8bc4-4898-b1de-0d97a5095f7f,Piso en alquiler en La Navata,La Navata (Galapagar),https://www.pisos.com/alquilar/piso-galapagar_la_navata28260-20870318319_101800/,1500.0,2024-10-24,Alquiler,2024-11-04 11:46:13.214806,85.0,2.0,2.0,4,2,90.0,5,28260,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
8da1abe3-2afb-49ae-8948-e93ea91980cf,Piso en alquiler en Calle Cava Baja,Palacio (Distrito Centro. Madrid Capital),https://www.pisos.com/alquilar/piso-centro_palacio28005-45915956478_100900/,1500.0,2024-11-04,Alquiler,2024-11-04 11:46:18.768176,37.0,1.0,1.0,6,2,35.0,5,28013,2896.792207792208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
73edfac5-fe87-4036-8128-5f1c447dcc72,"Piso en alquiler en Calle del Príncipe de Vergara, cerca de Plaza del Marqués de Salamanca",Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/alquilar/piso-salamanca_castellana28006-42533163729_100500/,2355.0,2024-07-16,Alquiler,2024-11-04 11:46:24.510842,60.0,2.0,2.0,6,2,90.0,5,28006,3701.586021505376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9f6cf33a-e655-4544-b343-d15e2b5775b0,Piso en alquiler en Calle del Pintor Murillo,Carlos Ruiz (Collado Villalba),https://www.pisos.com/alquilar/piso-carlos_ruiz-47540338903_992271/,1100.0,2024-11-04,Alquiler,2024-11-04 11:46:30.251794,120.0,4.0,2.0,2,2,100.0,5,28400,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a0f3f1a-ae60-4dcd-a534-4cd0b39bb9b1,Dúplex en alquiler en Majadahonda / Golf - El Carralero,Golf-El Carralero (Majadahonda),https://www.pisos.com/alquilar/duplex-golf_el_carralero28222-47524013896_100500/,2900.0,2024-10-22,Alquiler,2024-11-04 11:46:36.940780,168.0,4.0,3.0,1,0,90.0,2,28220,3227.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
eac69080-f1f7-4acc-9c49-0d96500cd3c3,"Piso en alquiler en Calle de Fuencarral, cerca de Calle de Manuela Malasaña",Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/alquilar/piso-universidad_malasana28004-45927023639_100500/,1500.0,2024-11-04,Alquiler,2024-11-04 11:46:43.352766,75.0,2.0,1.0,2,3,90.0,5,28004,3456.7175572519086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
cdd25905-8d83-4435-bee4-b927c9f3d9eb,Piso en alquiler en Calle de Fomento,Palacio (Distrito Centro. Madrid Capital),https://www.pisos.com/alquilar/piso-centro_palacio28013-43408743842_996542/,5400.0,2024-11-04,Alquiler,2024-11-04 11:46:49.944874,240.0,3.0,3.0,5,4,232.0,5,28013,2896.792207792208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3d67541d-43f8-46ec-9389-f6bae4bf09db,Ático en alquiler en Calle de Jerónimo de la Quintana,Trafalgar (Distrito Chamberí. Madrid Capital),https://www.pisos.com/alquilar/atico-trafalgar28010-42513883264_100500/,3535.0,2024-07-16,Alquiler,2024-11-04 11:46:56.670955,90.0,3.0,2.0,6,2,90.0,4,28015,3018.4028776978416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
50128e9c-a20c-459b-9feb-ac29103cea16,"Piso en alquiler en Calle de Padilla, cerca de Calle de Montesa",Lista (Distrito Salamanca. Madrid Capital),https://www.pisos.com/alquilar/piso-lista_barrio28006-47581130915_100500/,1350.0,2024-11-04,Alquiler,2024-11-04 11:47:02.620369,47.0,2.0,1.0,5,3,44.0,5,28006,3701.586021505376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ac587aa4-766f-4eed-a1a8-a67a3003499d,"Piso en alquiler en Calle de Don Ramón de la Cruz, cerca de Calle de Montesa",Lista (Distrito Salamanca. Madrid Capital),https://www.pisos.com/alquilar/piso-lista_barrio28006-48408198132_100200/,2900.0,2024-11-04,Alquiler,2024-11-04 11:47:09.315203,99.0,2.0,2.0,5,4,90.0,5,28006,3701.586021505376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
96bc1dfe-d12b-4c51-ad77-1a5f4a9f7450,"Piso en alquiler en Avenida Arribes del Duero, 14",Arroyos y Tempranales (San Sebastián de los Reyes),https://www.pisos.com/alquilar/piso-arroyos_y_tempranales28701-4925076320_109700/,1000.0,2024-10-21,Alquiler,2024-11-04 11:47:15.813632,63.0,2.0,2.0,6,0,90.0,5,28701,2099.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
d53ad3b9-064d-48c7-ae57-738c246fdd4b,Piso en alquiler en Centro,Centro (Getafe),https://www.pisos.com/alquilar/piso-getafe_distrito_centro28902-48413942630_100200/,1050.0,2024-11-04,Alquiler,2024-11-04 11:47:22.735613,79.0,4.0,1.0,5,2,90.0,5,28901,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2906f17b-7ec6-4866-9edb-4f3351bd454a,Dúplex en alquiler en Valleaguado-Cañada,Valleaguado-La Cañada (Coslada),https://www.pisos.com/alquilar/duplex-valleaguado_la_canada28823-48348394695_100500/,1250.0,2024-11-04,Alquiler,2024-11-04 11:47:28.820012,74.0,2.0,2.0,0,2,68.0,2,28821,1180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34f72d4f-2fae-4878-bc1f-d2e8d3a42121,Apartamento en alquiler en Calle de Isaac Peral,Centro (Getafe),https://www.pisos.com/alquilar/apartamento-getafe_distrito_centro-40881530190_998331/,750.0,2024-10-31,Alquiler,2024-11-04 11:47:36.051615,55.0,1.0,1.0,4,2,50.0,4,28901,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
f709eca4-cad8-4214-891e-9b81aaaf4e85,Piso en alquiler en Plaza Miraflor,Centro-Arroyo-La Fuente (Fuenlabrada),https://www.pisos.com/alquilar/piso-centro_arroyo_la_fuente28944-48368247561_519838/,900.0,2024-11-04,Alquiler,2024-11-04 11:47:42.506835,86.0,2.0,1.0,2,2,86.0,5,28940,922.1428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
800b2f54-7539-4efe-bb26-985cbb881071,"Piso en alquiler en Calle del Príncipe de Vergara, cerca de Calle Colombia",Hispanoamérica (Distrito Chamartín. Madrid Capital),https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-41741151809_100500/,1650.0,2024-11-04,Alquiler,2024-11-04 11:47:48.809730,83.0,2.0,2.0,6,3,90.0,5,28036,2965.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
680c2690-39dd-4c7c-9336-b05f788fe52d,Chalet adosado en alquiler en Cerca C.Comercial,El Soto de la Moraleja (La Moraleja),https://www.pisos.com/alquilar/chalet_adosado-el_soto_de_la_moraleja-951057525_179400/,4900.0,2024-11-04,Alquiler,2024-11-04 11:47:55.086649,280.0,5.0,4.0,1,2,280.0,1,28109,4487.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4d53b067-17a4-4f6f-934b-72f698ac090f,Piso en alquiler en Calle Alfonso VI,Estación (Valdemoro),https://www.pisos.com/alquilar/piso-valdemoro_estacion-48365189932_991523/,1325.0,2024-10-09,Alquiler,2024-11-04 11:48:01.954938,138.0,3.0,2.0,4,2,86.0,5,28341,1133.3333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491524af-c766-4601-93b3-0c0454438f1a,Piso en alquiler en Las Tablas,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_las_tablas28050-48351399000_101000/,1250.0,2024-11-04,Alquiler,2024-11-04 11:48:08.683319,93.0,2.0,2.0,6,3,90.0,5,28050,1704.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0a4ce7d1-a2a2-4e04-b434-c2686a1b9785,Ático en alquiler en Calle del Trole,Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/alquilar/atico-palomeras_sureste28031-42529865857_100500/,1800.0,2024-11-04,Alquiler,2024-11-04 11:48:14.951701,118.0,3.0,2.0,6,2,90.0,4,28038,1047.3833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
d138feb9-47be-41d1-9959-761d9a5f306d,Chalet unifamiliar en alquiler en Avenida de Fuentelarreina,Fuentelarreina (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/alquilar/chalet_unifamiliar-fuentelarreina28035-15094991482_996542/,6000.0,2024-11-04,Alquiler,2024-11-04 11:48:21.204661,510.0,5.0,6.0,5,2,500.0,1,28048,1685.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
edd090a1-a03b-4435-a351-e462bd5a7747,Chalet adosado en alquiler en El Soto de La Moraleja,El Soto de la Moraleja (La Moraleja),https://www.pisos.com/alquilar/chalet_adosado-el_soto_de_la_moraleja28109-13382917339_179400/,4000.0,2024-11-04,Alquiler,2024-11-04 11:48:26.866189,350.0,5.0,5.0,1,2,340.0,1,28109,4487.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
44add314-43de-4025-bd2d-2fc18fbbfe5d,Piso en alquiler en Palacio,Palacio (Distrito Centro. Madrid Capital),https://www.pisos.com/alquilar/piso-centro_palacio28013-48385841644_992673/,1800.0,2024-10-30,Alquiler,2024-11-04 11:48:33.066041,80.0,2.0,2.0,5,4,80.0,5,28013,2896.792207792208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
94a832b0-da5d-4188-852f-63cf984525ec,"Piso en alquiler en Paseo de la Castellana, cerca de Calle de Francisco Gervás",Almenara (Distrito Tetuán. Madrid Capital),https://www.pisos.com/alquilar/piso-tetuan_almenara-45024668010_519303/,1750.0,2024-11-01,Alquiler,2024-11-04 11:48:39.033693,80.0,2.0,1.0,5,2,72.0,5,28039,1968.113402061856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
dd319800-c56e-4353-8ef1-c3fe9d5f2c3e,"Piso en alquiler en Calle de Padilla, cerca de Calle de Montesa",Lista (Distrito Salamanca. Madrid Capital),https://www.pisos.com/alquilar/piso-lista_barrio28006-48418362831_100200/,2250.0,2024-11-04,Alquiler,2024-11-04 11:48:44.844129,114.0,3.0,2.0,5,4,90.0,5,28006,3701.586021505376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8ecf4ad5-d2e1-4a6c-9d86-cdc8bc35037a,Piso en alquiler en Calle de la Ruda,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28005-45070476512_519303/,2250.0,2024-11-01,Alquiler,2024-11-04 11:48:49.722070,78.0,3.0,1.0,5,2,71.0,5,28012,2193.43137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
da193264-c4d3-4560-b108-4ed9c3693382,Piso en alquiler en Arapiles,Arapiles (Distrito Chamberí. Madrid Capital),https://www.pisos.com/alquilar/piso-chamberi_arapiles28015-48378303052_106700/,1500.0,2024-10-24,Alquiler,2024-11-04 11:48:55.893488,90.0,2.0,1.0,6,3,75.0,5,28015,3018.4028776978416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4d08f8c4-d612-470c-a4a7-a0326da4fa24,"Piso en alquiler en Calle de Juan Bravo, cerca de Calle del Conde de Peñalver",Lista (Distrito Salamanca. Madrid Capital),https://www.pisos.com/alquilar/piso-lista_barrio28006-2588943137_101800/,5200.0,2024-11-04,Alquiler,2024-11-04 11:49:02.264972,275.0,5.0,4.0,6,2,90.0,5,28006,3701.586021505376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3c7ff658-3567-417a-bb49-a5ba5172f136,Piso en alquiler en Centro-Zona de La Estación,Centro-Zona de la Estación (Tres Cantos),https://www.pisos.com/alquilar/piso-centro_zona_de_la_estacion-48399486720_108500/,875.0,2024-11-04,Alquiler,2024-11-04 11:49:08.236053,50.0,1.0,1.0,6,3,49.0,5,28760,1756.7777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
c6d4ba3f-17d5-4a5b-bf79-11dcb82da269,Piso en alquiler en Calle del Castillo de Candanchú,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_las_tablas28050-48385348409_994226/,1375.0,2024-10-15,Alquiler,2024-11-04 11:49:14.259849,103.0,2.0,2.0,0,2,88.0,5,28050,1704.5833333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
