Id,Descripción,Localización,Enlace,Precio,Última Actualización,Consumo Energético,Emisiones Co2,Tipo De Operación,Timestamp_Scrapeo,Superficie Construida,Habitaciones,Baños,Antigüedad,Conservación,Superficie Útil,Planta,Tipo De Casa
66e461ac-2fdb-4605-9394-9f667980e27c,Piso en venta en Calle de Manuela Malasaña,Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-universidad_malasana28004-45909118644_524671/,1039000.0,2024-11-04,Consumo:258 kWh/m² año,Emisiones:258 Kg CO₂/m² año,compra,2024-11-06T01:24:47.051866,108.0,3,3,Más de 50 años,Reformado,100.0,3ª,Piso
5659a851-d5ef-4377-80a8-8279ed668a7c,Piso en venta en Calle de Ruiz de Alarcón,Cortes-Huertas (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-cortes_huertas28014-48342842585_100500/,3800000.0,2024-11-01,,,compra,2024-11-06T01:24:49.764016,232.0,3,3,Más de 50 años,En buen estado,No especificado,4ª,Piso
11fcf61d-a85c-49b4-8757-9bbdbcbf6259,"Piso en venta en Calle de Don Ramón de la Cruz, cerca de Calle de Montesa",Goya (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-goya28006-49245838321_524671/,1129000.0,2024-11-04,Consumo:127 kWh/m² año,Emisiones:44 Kg CO₂/m² año,compra,2024-11-06T01:24:52.414612,113.0,2,3,Entre 30 y 50 años,Reformado,100.0,6ª,Piso
7034c4b1-8026-455b-a4b3-9acc3182a158,"Chalet en venta en Calle del Miño, cerca de Calle del Sil",El Bosque (Villaviciosa de Odón),https://www.pisos.com/comprar/chalet-villaviciosa_de_odon_el_bosque28670-48393783087_100500/,750000.0,2024-11-02,Consumo:316 kWh/m² año,Emisiones:66 Kg CO₂/m² año,compra,2024-11-06T01:24:55.411799,257.0,5,2,Entre 30 y 50 años,No especificado,No especificado,No especificado,Chalet
21975393-029c-4858-96ef-2305e4444e4d,Piso en venta en Calle Alonso de Ojeda,Sector B (Boadilla del Monte),https://www.pisos.com/comprar/piso-sector_b28660-49210643345_514034/,650000.0,2024-11-04,,,compra,2024-11-06T01:24:58.047097,123.0,3,2,Entre 5 y 10 años,En buen estado,110.0,2ª,Piso
6b5837a2-ffa0-45e6-8ce0-a79469f98861,"Piso en venta en Calle del Maestro Guerrero, 8",Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-universidad_malasana28015-47588913892_109300/,799000.0,2024-09-11,,,compra,2024-11-06T01:25:00.954039,74.0,2,2,Entre 20 y 30 años,No especificado,63.0,4ª,Piso
9eb6b8da-6492-4c63-a86f-fe866320867b,Piso en venta en Velilla de San Antonio,Velilla de San Antonio,https://www.pisos.com/comprar/piso-velilla_de_san_antonio_centro_urbano-46685546524_100200/,170000.0,2024-09-11,,,compra,2024-11-06T01:25:03.471497,62.0,1,1,Menos de 5 años,A estrenar,No especificado,No especificado,Piso
9771f6e7-ac6b-4686-b303-cc82fb3a8191,Piso en venta en Calle de la Montera,Justicia-Chueca (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-justicia_chueca28013-37516348333_524671/,919000.0,2024-11-04,Consumo:129 kWh/m² año,Emisiones:26 Kg CO₂/m² año,compra,2024-11-06T01:25:06.635688,112.0,3,3,Más de 50 años,Reformado,100.0,3ª,Piso
f67a7c80-9737-43e1-95cb-762319925380,"Piso en venta en Paseo de la Castellana, 123, cerca de Calle del Pintor Juan Gris",Castillejos (Distrito Tetuán. Madrid Capital),https://www.pisos.com/comprar/piso-castillejos28046-43384110947_106700/,1349000.0,2024-11-04,,,compra,2024-11-06T01:25:09.282344,137.0,3,4,No especificado,No especificado,119.0,No especificado,Piso
8f3093fd-7212-47d1-9878-fb84971db374,"Casa en venta en Calle del Miño, cerca de Calle del Ebro",El Bosque (Villaviciosa de Odón),https://www.pisos.com/comprar/casa-villaviciosa_de_odon_el_bosque28670-43378953225_514034/,645000.0,2024-04-25,,,compra,2024-11-06T01:25:12.608072,370.0,4,3,Menos de 5 años,A estrenar,350.0,No especificado,Casa
0f1e5ee5-0818-48f2-9188-fa5b7da2b463,Piso en venta en Calle de Jesús del Valle,Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-universidad_malasana28004-47554409491_100500/,899000.0,2024-09-09,,,compra,2024-11-06T01:25:15.643221,107.0,3,3,No especificado,En buen estado,No especificado,2ª,Piso
0503f1f4-0312-4614-8548-abf69544ca07,Casa pareada en venta en Centro,Centro (Villaviciosa de Odón),https://www.pisos.com/comprar/casa_pareada-villaviciosa_de_odon_centro-47542809631_100500/,609900.0,2024-10-07,Consumo:300 kWh/m² año,Emisiones:300 Kg CO₂/m² año,compra,2024-11-06T01:25:18.590287,255.0,4,2,Entre 20 y 30 años,No especificado,No especificado,No especificado,Casa
18e3187c-7c0b-4120-ab32-e361f0ed422b,"Piso en venta en Calle de Villalobos, cerca de Avenida del Poeta Miguel Hernández",Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-palomeras_sureste28018-48358991317_100500/,379000.0,2024-10-31,,,compra,2024-11-06T01:25:21.796799,130.0,3,2,Entre 30 y 50 años,En buen estado,95.0,6ª,Piso
bfd12ecb-d100-474b-8c6a-f5f21ad77055,Casa adosada en venta en Calle de María Telo,Parquelagos-Puente Nuevo (Galapagar),https://www.pisos.com/comprar/casa_adosada-parquelagos_puente_nuevo28420-47594269917_101800/,559900.0,2024-09-19,,,compra,2024-11-06T01:25:24.423836,283.0,5,3,Entre 20 y 30 años,No especificado,No especificado,No especificado,Casa
5ae4da88-3f14-4ddf-9b5a-faf6b9dd0e98,Dúplex en venta en Calle del Álamo,Los Molinos,https://www.pisos.com/comprar/duplex-los_molinos_centro_urbano-44250950168_101800/,214900.0,2024-10-01,Consumo:999 kWh/m² año,Emisiones:999 Kg CO₂/m² año,compra,2024-11-06T01:25:27.631197,142.0,3,2,No especificado,No especificado,No especificado,1ª,Dúplex
722ffdc0-cdf2-4f5e-a24d-ee42bdf7c3e9,Chalet en venta en Santo Domingo,Ciudad Santo Domingo (Algete),https://www.pisos.com/comprar/chalet-ciudad_santo_domingo-48369324408_102100/,1900000.0,2024-11-04,,,compra,2024-11-06T01:25:30.702456,1.126,5,6,No especificado,No especificado,No especificado,No especificado,Chalet
b88e3fc7-91fa-4cc1-8eba-d4f00da627a3,Casa pareada en venta en Calle de la Isla Lobeiras,Valdepastores-Pino Centinela-Las Encinas (Boadilla del Monte),https://www.pisos.com/comprar/casa_pareada-valdepastores_pino_centinela_las_encinas28669-48382949024_100500/,1490000.0,2024-10-30,,,compra,2024-11-06T01:25:33.459352,500.0,5,4,No especificado,En buen estado,No especificado,No especificado,Casa
91f4fa25-5676-4447-9dc5-1b2b4bfeb0de,Piso en venta en Avenida de Marcial Llorente,Pelayos de La Presa (Pelayos de la Presa),https://www.pisos.com/comprar/piso-pelayos_de_la_presa_centro_urbano-48392191969_100500/,88000.0,2024-10-24,,,compra,2024-11-06T01:25:36.529040,80.0,2,1,Entre 10 y 20 años,A reformar,No especificado,1ª,Piso
a097808d-0a97-448f-89b9-e33311b84327,Piso en venta en El Viso,El Viso (Distrito Chamartín. Madrid Capital),https://www.pisos.com/comprar/piso-chamartin_el_viso28002-45857666943_101800/,785000.0,2024-10-30,Consumo:136 kWh/m² año,Emisiones:28 Kg CO₂/m² año,compra,2024-11-06T01:25:39.196111,122.0,3,2,Más de 50 años,No especificado,No especificado,1ª,Piso
82a84681-b11b-4d49-81ee-a2f6e5629006,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),https://www.pisos.com/comprar/piso-villayuventus_renfe28981-48416794907_100200/,149990.0,2024-10-02,,,compra,2024-11-06T01:25:42.373862,81.0,3,1,Entre 30 y 50 años,En buen estado,No especificado,No especificado,Piso
501a7764-45e1-4ae2-8f13-7c518229a7c7,Piso en venta en Calle de la Flauta Mágica,Los Satélites-Roza Martín (Majadahonda),https://www.pisos.com/comprar/piso-los_satelites_roza_martin-47538310490_525652/,794900.0,2024-09-13,,,compra,2024-11-06T01:25:45.444400,178.0,3,3,Entre 5 y 10 años,En buen estado,178.0,3ª,Piso
5db912bd-91ed-4c14-9b58-06d57cff44e4,Casa pareada en venta en Calle del Profesor Calderín,Colonia (Torrelodones),https://www.pisos.com/comprar/casa_pareada-colonia-40009155928_101800/,510000.0,2024-10-01,,,compra,2024-11-06T01:25:48.201534,257.0,3,3,Entre 20 y 30 años,No especificado,No especificado,No especificado,Casa
babcd08f-57fc-44ad-8cad-f1270f9252f3,Piso en venta en Pueblo,Centro (Galapagar),https://www.pisos.com/comprar/piso-galapagar_centro-48433153518_103800/,210000.0,2024-11-05,,,compra,2024-11-06T01:25:51.277085,122.0,4,2,No especificado,En buen estado,No especificado,2ª,Piso
4e75356c-cf29-45ed-bdab-9b8d640ba64a,"Piso en venta en Calle de San Vicente Ferrer, cerca de Calle del Norte",Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-universidad_malasana28015-48372461950_100200/,350000.0,2024-11-05,Consumo:169 kWh/m² año,Emisiones:34 Kg CO₂/m² año,compra,2024-11-06T01:25:53.935152,40.0,1,No especificado,Entre 30 y 50 años,En buen estado,No especificado,No especificado,Piso
3bf29400-cd5d-425b-8a40-cc0743e58b3e,"Piso en venta en Calle del Marqués de la Valdavia, cerca de Calle de Velarde",Centro (Alcobendas),https://www.pisos.com/comprar/piso-alcobendas_centro28100-45079822826_100500/,250000.0,2024-11-05,,,compra,2024-11-06T01:25:57.010111,80.0,3,2,No especificado,En buen estado,No especificado,3ª,Piso
c39eab97-98a5-4ba8-b9b2-16d01838b0fc,Chalet en venta en Area Metropolitana,Bonanza (Boadilla del Monte),https://www.pisos.com/comprar/chalet-bonanza_distrito-48357346754_108700/,1400000.0,2024-11-05,Consumo:25 kWh/m² año,Emisiones:12 Kg CO₂/m² año,compra,2024-11-06T01:25:59.670977,554.0,6,6,Entre 10 y 20 años,No especificado,554.0,No especificado,Chalet
60dcb1b0-dd0f-45d9-b07f-ab8520eb847b,Piso en venta en Velilla de San Antonio,Velilla de San Antonio,https://www.pisos.com/comprar/piso-velilla_de_san_antonio_centro_urbano-46670050462_100200/,154000.0,2024-10-16,,,compra,2024-11-06T01:26:02.742283,52.0,1,1,Menos de 5 años,A estrenar,No especificado,No especificado,Piso
0aef73fc-8c42-4a7d-a7e1-b5d89679565b,Piso en venta en Calle de las Islas Filipinas,Zona Norte (Majadahonda),https://www.pisos.com/comprar/piso-majadahonda_zona_norte28220-48345279810_528837/,385000.0,2024-10-22,Consumo:200 kWh/m² año,Emisiones:20 Kg CO₂/m² año,compra,2024-11-06T01:26:05.973680,115.0,3,1,Entre 30 y 50 años,En buen estado,100.0,3ª,Piso
e6618a73-78f9-4688-ac56-8e9925acbf7e,Piso en venta en Calle Vergara,Centro (Getafe),https://www.pisos.com/comprar/piso-getafe_distrito_centro28901-48397595455_529053/,236000.0,2024-10-31,,,compra,2024-11-06T01:26:08.512760,95.0,3,1,Más de 50 años,En buen estado,89.0,3ª,Piso
40bed741-1a8f-42fd-90c3-bc3e07a181c6,Piso en venta en Cuatro Caminos,Cuatro Caminos (Distrito Tetuán. Madrid Capital),https://www.pisos.com/comprar/piso-tetuan_cuatro_caminos28020-48346537023_101800/,1950000.0,2024-10-31,Consumo:222 kWh/m² año,Emisiones:56 Kg CO₂/m² año,compra,2024-11-06T01:26:11.566011,198.0,4,5,Más de 50 años,No especificado,No especificado,11ª,Piso
2eb69fcb-3fcc-454e-9c98-62383a866dc9,Piso en venta en Montserrat-Parque Empresarial,Montserrat (San Fernando de Henares),https://www.pisos.com/comprar/piso-san_fernando_de_henares_montserrat-40927362717_101000/,265000.0,2024-10-16,,,compra,2024-11-06T01:26:14.206837,123.0,3,2,No especificado,No especificado,No especificado,No especificado,Piso
0120f177-949d-48bf-bc89-6e2e49b8ffb3,"Dúplex en venta en Avenida de Monforte de Lemos, cerca de Calle de La Bañeza",Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/comprar/duplex-penagrande28035-40872022955_100500/,190000.0,2024-10-21,Consumo:68 kWh/m² año,Emisiones:13 Kg CO₂/m² año,compra,2024-11-06T01:26:17.291589,55.0,1,2,Más de 50 años,En buen estado,45.0,No especificado,Dúplex
1c91f465-24ce-42a2-b090-0162b1a4bc66,Piso en venta en Calle del Roble,Castillejos (Distrito Tetuán. Madrid Capital),https://www.pisos.com/comprar/piso-castillejos28020-46697580062_108900/,329000.0,2024-08-27,,,compra,2024-11-06T01:26:20.156074,40.0,No especificado,No especificado,No especificado,No especificado,No especificado,2ª,Piso
948320f8-1281-4c7a-90ae-b8d7d8ad0cd1,Chalet en venta en Villafranca del Castillo,Villafranca del Castillo (Villanueva de la Cañada),https://www.pisos.com/comprar/chalet-villanueva_de_la_canada_villafranca_del_castillo28-35019873638_100500/,1150000.0,2023-07-18,Consumo:292 kWh/m² año,Emisiones:61 Kg CO₂/m² año,compra,2024-11-06T01:26:22.916888,362.0,6,6,No especificado,En buen estado,360.0,No especificado,Chalet
6e0f7330-f343-463e-9fa5-4af68ca7002a,Piso en venta en Vicalvaro,Ambroz (Distrito Vicálvaro. Madrid Capital),https://www.pisos.com/comprar/piso-vicalvaro_ambroz28032-45055751304_100500/,189000.0,2024-06-11,,,compra,2024-11-06T01:26:25.985642,96.0,3,1,No especificado,En buen estado,No especificado,Bajo,Piso
21f33d1a-458d-486f-8a13-35d0f4b661e9,"Piso en venta en Calle del Príncipe de Vergara, cerca de Calle Hermosilla",Recoletos (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-recoletos28001-45067550414_109300/,829000.0,2024-09-30,,,compra,2024-11-06T01:26:28.563167,76.0,2,2,Más de 50 años,No especificado,76.0,No especificado,Piso
9d3ef3f4-b905-4270-90f6-8d8300e3d19e,Piso en venta en Avenida del Dos de Mayo,Centro (Móstoles),https://www.pisos.com/comprar/piso-mostoles_centro28938-48416754381_100500/,207600.0,2024-11-05,,,compra,2024-11-06T01:26:31.672664,103.0,3,1,Entre 30 y 50 años,En buen estado,78.0,5ª,Piso
eef4f523-a332-4e99-b240-72d1e882a453,Chalet unifamiliar en venta en Calle de Piqueras,Soto de Viñuelas (Tres Cantos),https://www.pisos.com/comprar/chalet_unifamiliar-tres_cantos_soto_de_vinuelas-48410329213_528974/,1190000.0,2024-10-31,Consumo:50 kWh/m² año,Emisiones:50 Kg CO₂/m² año,compra,2024-11-06T01:26:34.214553,671.0,5,4,Entre 30 y 50 años,En buen estado,600.0,No especificado,Chalet
ba7bcbc0-0562-4959-9ae6-ec1535e82aa3,Piso en venta en Calle del Chimbo,Abrantes (Distrito Carabanchel. Madrid Capital),https://www.pisos.com/comprar/piso-abrantes28025-45842262939_101800/,223000.0,2024-11-04,,,compra,2024-11-06T01:26:37.258613,77.0,4,1,No especificado,No especificado,No especificado,3ª,Piso
550248cc-f8f3-46de-9931-0ca2c9ba029d,Chalet en venta en Campodón,Castillo-Campodón (Villaviciosa de Odón),https://www.pisos.com/comprar/chalet-castillo_campodon-48421348466_100500/,730000.0,2024-10-31,,,compra,2024-11-06T01:26:39.958155,206.0,4,5,No especificado,En buen estado,No especificado,No especificado,Chalet
69a66430-f27c-4c81-814f-08cfa2eb4e60,"Piso en venta en Calle de San Bernardo, cerca de Calle del Noviciado",Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-universidad_malasana28015-44218272356_109300/,839000.0,2024-10-08,,,compra,2024-11-06T01:26:42.468793,110.0,3,3,Más de 50 años,No especificado,110.0,No especificado,Piso
314fd2ab-df03-4c27-adb4-f94def07e830,Casa pareada en venta en Camino de Perales,El Cantizal (Las Rozas de Madrid),https://www.pisos.com/comprar/casa_pareada-el_cantizal28232-43349876374_100500/,899000.0,2024-08-30,Consumo:260 kWh/m² año,Emisiones:54 Kg CO₂/m² año,compra,2024-11-06T01:26:45.337239,315.0,6,5,No especificado,En buen estado,265.0,No especificado,Casa
d37033a8-a3b1-48c1-9d17-840ebc3772c3,"Piso en venta en Calle de Claudio Coello, cerca de Calle de Padilla",Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-47555649068_100500/,1359000.0,2024-09-20,,,compra,2024-11-06T01:26:47.993258,101.0,2,2,Más de 50 años,En buen estado,No especificado,1ª,Piso
0f33a6fe-1c71-467a-8f23-efa58c43bfc9,Chalet en venta en Nuevo Baztán,Nuevo Baztán,https://www.pisos.com/comprar/chalet-nuevo_baztan_centro_urbano-16763379319_100500/,200000.0,2024-11-05,,,compra,2024-11-06T01:26:51.135854,150.0,2,3,No especificado,En buen estado,140.0,No especificado,Chalet
b787241a-dadb-4fdc-93c7-a8857e7bc960,"Casa adosada en venta en Paseo de la Habana, cerca de Calle de Mateo Inurria",Nueva España (Distrito Chamartín. Madrid Capital),https://www.pisos.com/comprar/casa_adosada-nueva_espana28036-48360110291_101800/,3110000.0,2024-10-30,,,compra,2024-11-06T01:26:53.666684,395.0,5,6,Entre 30 y 50 años,No especificado,No especificado,No especificado,Casa
768ab34d-e7ca-45ab-b047-454b4eb5f32a,"Piso en venta en Avenida de Logroño, cerca de Calle de Gonzalo de Céspedes",Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),https://www.pisos.com/comprar/piso-casco_historico_de_barajas-48350808312_108900/,255000.0,2024-11-02,,,compra,2024-11-06T01:26:56.606878,73.0,3,1,No especificado,En buen estado,65.0,1ª,Piso
3bf3d2ad-7830-4f16-997a-63fb776046df,"Piso en venta en Calle de San Bernardo, cerca de Calle Gran Vía",Palacio (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-centro_palacio28013-48428210263_100500/,870000.0,2024-11-01,,,compra,2024-11-06T01:26:59.203625,133.0,2,1,Más de 50 años,No especificado,117.0,2ª,Piso
20dee805-d745-41c8-8e2f-a7aae84a79ef,Piso en venta en Calle de Lago Blanco,Laguna Park (Parla),https://www.pisos.com/comprar/piso-laguna_park28981-48426533710_100500/,239999.0,2024-10-18,Consumo:138 kWh/m² año,Emisiones:39 Kg CO₂/m² año,compra,2024-11-06T01:27:02.135738,117.0,3,2,Entre 20 y 30 años,En buen estado,95.0,3ª,Piso
3f55be8e-0025-4b45-a3a8-796f5c1cad09,Dúplex en venta en Plaza de los Reyes Magos,Niño Jesús (Distrito Retiro. Madrid Capital),https://www.pisos.com/comprar/duplex-nino_jesus28009-47500315054_100500/,1499000.0,2024-10-11,,,compra,2024-11-06T01:27:04.736522,235.0,5,4,Más de 50 años,En buen estado,No especificado,7ª,Dúplex
50d210bd-65e5-4e23-bb26-2ae72c4c305e,"Piso en venta en Calle de Diego de León, cerca de Calle Castelló",Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-49197585388_100500/,1749000.0,2024-11-05,,,compra,2024-11-06T01:27:07.660176,244.0,4,3,Más de 50 años,No especificado,No especificado,6ª,Piso
ce8ac16e-9038-429f-b519-0d4381a3c332,Casa pareada en venta en Villalbilla,Villalbilla,https://www.pisos.com/comprar/casa_pareada-villalbilla_centro_urbano-45072009140_106700/,489900.0,2024-10-23,,,compra,2024-11-06T01:27:10.634138,153.0,4,2,No especificado,No especificado,No especificado,No especificado,Casa
c450e511-3fc4-41ac-a714-ca26f6919a1d,Chalet en venta en Fuencarral - El Pardo - Mirasierra,Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital),https://www.pisos.com/comprar/chalet-mirasierra_arroyo_del_fresno28034-45852803194_101800/,2800000.0,2024-11-05,Consumo:104 kWh/m² año,Emisiones:53 Kg CO₂/m² año,compra,2024-11-06T01:27:13.555485,1.235,11,11,Entre 30 y 50 años,En buen estado,No especificado,No especificado,Chalet
b7b28d4e-c2ca-466e-b7b8-800d856e92c9,"Piso en venta en Calle de Manuela Malasaña, 14",Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-universidad_malasana28004-46669783007_523805/,1039000.0,2024-08-21,,,compra,2024-11-06T01:27:16.412806,103.0,3,3,Más de 50 años,Reformado,81.0,3ª,Piso
bfc01f70-045a-4e2e-b45e-618d4537596d,Piso en venta en Centro,Centro (Arganda del Rey),https://www.pisos.com/comprar/piso-arganda_del_rey_centro-47595995067_100200/,125000.0,2024-10-08,Consumo:259 kWh/m² año,Emisiones:44 Kg CO₂/m² año,compra,2024-11-06T01:27:19.027423,63.0,2,1,Más de 50 años,En buen estado,No especificado,1ª,Piso
b4a133a4-298b-4a0f-8523-a14f5c4b22a4,Piso en venta en Calle de Talamanca,"San Isidro, Estación (Distrito Centro. Alcalá de Henares)",https://www.pisos.com/comprar/piso-san_isidro_estacion28807-44249659771_524533/,219800.0,2024-10-13,,,compra,2024-11-06T01:27:22.364270,88.0,3,1,Más de 50 años,En buen estado,82.0,1ª,Piso
e1ad14da-b43c-4ab7-a1c8-49033761c061,Piso en venta en Calle Timoteo Padrós,Abantos-Monte Carmelo-El Rosario (San Lorenzo de El Escorial),https://www.pisos.com/comprar/piso-abantos_monte_carmelo_el_rosario-47519562292_991741/,140000.0,2024-09-19,Consumo:190 kWh/m² año,Emisiones:35 Kg CO₂/m² año,compra,2024-11-06T01:27:25.062556,86.0,2,1,No especificado,En buen estado,86.0,2ª,Piso
ffea9c96-a08f-44f4-9633-2b78f0bf7964,"Ático en venta en Avenida del Dos de Mayo, 9",Sevilla la Nueva,https://www.pisos.com/comprar/atico-sevilla_la_nueva_centro_urbano-47525330483_100500/,185000.0,2024-09-13,,,compra,2024-11-06T01:27:27.564226,72.0,1,1,No especificado,No especificado,No especificado,2ª,Otro
e7908a0b-ae57-404e-9eea-b43e500e1b44,Casa adosada en venta en Calle de Santa Teresa,Talamanca de Jarama,https://www.pisos.com/comprar/casa_adosada-talamanca_de_jarama_centro_urbano-47588589376_101800/,249000.0,2024-11-03,,,compra,2024-11-06T01:27:30.409038,158.0,4,3,Entre 30 y 50 años,No especificado,No especificado,No especificado,Casa
321d3a4c-4135-41b0-af1a-2e2fb3b6bfe1,Chalet en venta en Las Lomas,Montepríncipe (Boadilla del Monte),https://www.pisos.com/comprar/chalet-boadilla_del_monte_monteprincipe28669-48390272666_102100/,2730000.0,2024-11-04,,,compra,2024-11-06T01:27:33.051655,707.0,4,5,No especificado,No especificado,No especificado,No especificado,Chalet
1a269291-84a8-45cf-932e-d3139b8be1e5,Piso en venta en Calle de Málaga,Ríos Rosas (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-rios_rosas28003-47551502762_108900/,399900.0,2024-10-04,,,compra,2024-11-06T01:27:36.137195,70.0,No especificado,No especificado,No especificado,No especificado,No especificado,Bajo,Piso
456335db-9720-4973-8a8d-4b6f1efccc60,Piso en venta en Cortes-Huertas,Cortes-Huertas (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-cortes_huertas28013-35860837228_100500/,2350000.0,2024-11-04,,,compra,2024-11-06T01:27:39.191438,261.0,4,5,No especificado,En buen estado,No especificado,1ª,Piso
5c84fb4c-a7de-40dc-9127-5a910ee28756,"Casa unifamiliar en venta en Calle del General Martínez Benito, número 39, cerca de Plaza de los Olmos",San Martín de Valdeiglesias,https://www.pisos.com/comprar/casa_unifamiliar-san_martin_de_valdeiglesias_centro_urbano-945856909108685_109700/,156000.0,2024-06-25,,,compra,2024-11-06T01:27:42.202199,250.0,5,3,Más de 50 años,Reformado,250.0,No especificado,Casa
4294d028-ad66-47d7-aab3-924d16746f47,Piso en venta en Calle de Toledo,El Val (Distrito El Val. Alcalá de Henares),https://www.pisos.com/comprar/piso-el_val_barrio28804-47533161469_528286/,248000.0,2024-11-05,,,compra,2024-11-06T01:27:44.762575,90.0,3,2,No especificado,A reformar,72.0,3ª,Piso
015d6a70-ace2-40f1-b72b-b573a63d7542,"Casa en venta en Calle Josefina Castellví, Número 15",Los Arcos-El Viviero (Colmenar Viejo),https://www.pisos.com/comprar/casa-los_arcos_el_viviero-48334915039_994534/,622000.0,2024-10-07,Consumo:1 kWh/m² año,Emisiones:1 Kg CO₂/m² año,compra,2024-11-06T01:27:47.681363,343.0,3,3,No especificado,A estrenar,343.0,No especificado,Casa
2ac9ec38-34f4-4ef8-a027-a3ffb0e937a9,Piso en venta en Calle de la Granadilla,Casco Antiguo (Majadahonda),https://www.pisos.com/comprar/piso-majadahonda_casco_antiguo28220-47598465957_525652/,519900.0,2024-09-26,,,compra,2024-11-06T01:27:50.337200,130.0,3,2,Entre 20 y 30 años,En buen estado,130.0,2ª,Piso
156c5367-265a-4dc3-a84d-196b48bb8378,Piso en venta en Calle de Isaac Albéniz,Golf-El Carralero (Majadahonda),https://www.pisos.com/comprar/piso-golf_el_carralero28222-47556419078_528837/,639900.0,2024-10-22,Consumo:200 kWh/m² año,Emisiones:20 Kg CO₂/m² año,compra,2024-11-06T01:27:52.799961,160.0,3,2,Entre 20 y 30 años,En buen estado,150.0,3ª,Piso
f4f8c3ed-d178-490b-8868-eeb16527ada3,"Apartamento en venta en Calle de las Minas, 14",Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/apartamento-universidad_malasana28004-48365817894_515177/,243000.0,2024-10-23,,,compra,2024-11-06T01:27:55.464334,35.0,1,1,Más de 50 años,A estrenar,29.0,Bajo,Otro
cd99a72d-a0c9-45fb-8d94-c3b5dac40779,Piso en venta en Calle del Dodge,Orcasitas (Distrito Usera. Madrid Capital),https://www.pisos.com/comprar/piso-orcasitas-45931328933_100500/,325000.0,2024-11-04,,,compra,2024-11-06T01:27:58.288870,95.0,3,2,No especificado,No especificado,73.0,4ª,Piso
aa31039f-19d4-4e62-9bab-d04027d93558,Chalet en venta en Hoyo de Manzanares,Hoyo de Manzanares,https://www.pisos.com/comprar/chalet-hoyo_de_manzanares_centro_urbano-15042247996_108500/,775000.0,2024-11-04,Consumo:289 kWh/m² año,Emisiones:61 Kg CO₂/m² año,compra,2024-11-06T01:28:01.317595,564.0,8,7,No especificado,No especificado,530.0,No especificado,Chalet
2bbeea96-6da1-4d79-9f6e-1be77c8f4ea6,"Chalet pareado en venta en Calle del Río Sella, cerca de Avenida de Asturias",Urbanización Ciudad Residencial La Berzosa (Hoyo de Manzanares),https://www.pisos.com/comprar/chalet_pareado-urbanizacion_ciudad_residencial_la_berzosa-45069076379_528556/,485000.0,2024-11-05,Consumo:1 kWh/m² año,Emisiones:1 Kg CO₂/m² año,compra,2024-11-06T01:28:03.912027,170.0,5,3,No especificado,A reformar,170.0,No especificado,Chalet
4bd6de86-b8ec-47cb-8079-aac720be00ac,Chalet en venta en Cercedilla,Cercedilla,https://www.pisos.com/comprar/chalet-cercedilla_centro_urbano-33342165164_993204/,480000.0,2024-10-30,,,compra,2024-11-06T01:28:06.744802,330.0,5,3,No especificado,En buen estado,320.0,No especificado,Chalet
29701385-ab23-480d-9534-27f518a7a68a,Piso en venta en Algete,Algete,https://www.pisos.com/comprar/piso-algete_centro_urbano-48350915492_100500/,160000.0,2024-10-17,,,compra,2024-11-06T01:28:09.340028,107.0,2,2,Menos de 5 años,No especificado,93.0,Bajo,Piso
eb33cd4e-f17e-4515-9c6a-17775f91d46c,Piso en venta en Calle de la Ventosa,Palacio (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-centro_palacio28005-46725191356_528694/,230000.0,2024-11-04,,,compra,2024-11-06T01:28:12.369508,63.0,2,1,No especificado,Reformado,63.0,Sótano,Piso
